Time, ProductionCenter, WorkersCount, BufferCount
439.0, Производственный центр №5, 0, 2
440.0, Производственный центр №1, 2, 98
440.0, Производственный центр №2, 2, 0
440.0, Производственный центр №3, 2, 2
440.0, Производственный центр №4, 0, 12
440.0, Производственный центр №5, 0, 4
441.0, Производственный центр №1, 2, 98
441.0, Производственный центр №2, 2, 0
441.0, Производственный центр №3, 2, 2
441.0, Производственный центр №4, 0, 12
441.0, Производственный центр №5, 0, 4
442.0, Производственный центр №1, 2, 98
442.0, Производственный центр №2, 2, 0
442.0, Производственный центр №3, 2, 2
442.0, Производственный центр №4, 0, 12
442.0, Производственный центр №5, 0, 4
443.0, Производственный центр №1, 2, 96
443.0, Производственный центр №2, 1, 0
443.0, Производственный центр №3, 2, 2
443.0, Производственный центр №4, 0, 13
443.0, Производственный центр №5, 1, 4
444.0, Производственный центр №1, 2, 96
444.0, Производственный центр №2, 1, 0
444.0, Производственный центр №3, 2, 2
444.0, Производственный центр №4, 0, 13
444.0, Производственный центр №5, 1, 2
445.0, Производственный центр №1, 2, 94
445.0, Производственный центр №2, 1, 1
445.0, Производственный центр №3, 2, 2
445.0, Производственный центр №4, 0, 14
445.0, Производственный центр №5, 1, 0
446.0, Производственный центр №1, 2, 94
446.0, Производственный центр №2, 1, 1
446.0, Производственный центр №3, 2, 0
446.0, Производственный центр №4, 0, 14
446.0, Производственный центр №5, 1, 0
447.0, Производственный центр №1, 2, 92
447.0, Производственный центр №2, 2, 0
447.0, Производственный центр №3, 2, 1
447.0, Производственный центр №4, 0, 15
447.0, Производственный центр №5, 0, 0
448.0, Производственный центр №1, 2, 92
448.0, Производственный центр №2, 2, 0
448.0, Производственный центр №3, 2, 1
448.0, Производственный центр №4, 0, 15
448.0, Производственный центр №5, 0, 0
449.0, Производственный центр №1, 2, 90
449.0, Производственный центр №2, 2, 1
449.0, Производственный центр №3, 1, 0
449.0, Производственный центр №4, 0, 16
449.0, Производственный центр №5, 1, 0
450.0, Производственный центр №1, 2, 90
450.0, Производственный центр №2, 2, 0
450.0, Производственный центр №3, 2, 0
450.0, Производственный центр №4, 0, 16
450.0, Производственный центр №5, 0, 0
451.0, Производственный центр №1, 2, 88
451.0, Производственный центр №2, 2, 0
451.0, Производственный центр №3, 2, 1
451.0, Производственный центр №4, 0, 17
451.0, Производственный центр №5, 0, 0
452.0, Производственный центр №1, 2, 88
452.0, Производственный центр №2, 2, 0
452.0, Производственный центр №3, 2, 0
452.0, Производственный центр №4, 0, 17
452.0, Производственный центр №5, 0, 1
453.0, Производственный центр №1, 2, 88
453.0, Производственный центр №2, 2, 0
453.0, Производственный центр №3, 1, 0
453.0, Производственный центр №4, 0, 17
453.0, Производственный центр №5, 1, 0
454.0, Производственный центр №1, 2, 86
454.0, Производственный центр №2, 1, 0
454.0, Производственный центр №3, 2, 1
454.0, Производственный центр №4, 1, 16
454.0, Производственный центр №5, 0, 1
455.0, Производственный центр №1, 2, 86
455.0, Производственный центр №2, 1, 0
455.0, Производственный центр №3, 2, 0
455.0, Производственный центр №4, 1, 16
455.0, Производственный центр №5, 0, 2
456.0, Производственный центр №1, 2, 84
456.0, Производственный центр №2, 1, 1
456.0, Производственный центр №3, 2, 0
456.0, Производственный центр №4, 1, 16
456.0, Производственный центр №5, 0, 3
457.0, Производственный центр №1, 2, 84
457.0, Производственный центр №2, 1, 0
457.0, Производственный центр №3, 2, 0
457.0, Производственный центр №4, 1, 15
457.0, Производственный центр №5, 0, 5
458.0, Производственный центр №1, 2, 82
458.0, Производственный центр №2, 1, 1
458.0, Производственный центр №3, 1, 0
458.0, Производственный центр №4, 1, 16
458.0, Производственный центр №5, 1, 4
459.0, Производственный центр №1, 2, 82
459.0, Производственный центр №2, 1, 1
459.0, Производственный центр №3, 1, 0
459.0, Производственный центр №4, 1, 15
459.0, Производственный центр №5, 1, 3
460.0, Производственный центр №1, 2, 80
460.0, Производственный центр №2, 1, 2
460.0, Производственный центр №3, 0, 0
460.0, Производственный центр №4, 1, 15
460.0, Производственный центр №5, 2, 1
461.0, Производственный центр №1, 2, 80
461.0, Производственный центр №2, 2, 0
461.0, Производственный центр №3, 1, 0
461.0, Производственный центр №4, 1, 15
461.0, Производственный центр №5, 0, 0
462.0, Производственный центр №1, 2, 78
462.0, Производственный центр №2, 2, 1
462.0, Производственный центр №3, 1, 0
462.0, Производственный центр №4, 1, 15
462.0, Производственный центр №5, 0, 1
463.0, Производственный центр №1, 2, 78
463.0, Производственный центр №2, 2, 1
463.0, Производственный центр №3, 1, 0
463.0, Производственный центр №4, 1, 14
463.0, Производственный центр №5, 0, 2
464.0, Производственный центр №1, 2, 78
464.0, Производственный центр №2, 2, 0
464.0, Производственный центр №3, 1, 0
464.0, Производственный центр №4, 1, 14
464.0, Производственный центр №5, 0, 3
465.0, Производственный центр №1, 2, 76
465.0, Производственный центр №2, 2, 0
465.0, Производственный центр №3, 1, 1
465.0, Производственный центр №4, 1, 14
465.0, Производственный центр №5, 0, 4
466.0, Производственный центр №1, 2, 76
466.0, Производственный центр №2, 2, 0
466.0, Производственный центр №3, 1, 1
466.0, Производственный центр №4, 1, 13
466.0, Производственный центр №5, 0, 5
467.0, Производственный центр №1, 2, 74
467.0, Производственный центр №2, 2, 1
467.0, Производственный центр №3, 1, 0
467.0, Производственный центр №4, 1, 14
467.0, Производственный центр №5, 0, 6
468.0, Производственный центр №1, 2, 74
468.0, Производственный центр №2, 1, 0
468.0, Производственный центр №3, 2, 1
468.0, Производственный центр №4, 1, 13
468.0, Производственный центр №5, 0, 7
469.0, Производственный центр №1, 2, 72
469.0, Производственный центр №2, 1, 1
469.0, Производственный центр №3, 2, 1
469.0, Производственный центр №4, 1, 13
469.0, Производственный центр №5, 0, 8
470.0, Производственный центр №1, 2, 72
470.0, Производственный центр №2, 1, 1
470.0, Производственный центр №3, 2, 0
470.0, Производственный центр №4, 1, 13
470.0, Производственный центр №5, 0, 9
471.0, Производственный центр №1, 2, 70
471.0, Производственный центр №2, 1, 1
471.0, Производственный центр №3, 2, 0
471.0, Производственный центр №4, 1, 13
471.0, Производственный центр №5, 0, 11
472.0, Производственный центр №1, 2, 70
472.0, Производственный центр №2, 1, 1
472.0, Производственный центр №3, 2, 0
472.0, Производственный центр №4, 1, 12
472.0, Производственный центр №5, 0, 12
473.0, Производственный центр №1, 2, 68
473.0, Производственный центр №2, 1, 2
473.0, Производственный центр №3, 1, 0
473.0, Производственный центр №4, 1, 13
473.0, Производственный центр №5, 1, 11
474.0, Производственный центр №1, 2, 68
474.0, Производственный центр №2, 1, 2
474.0, Производственный центр №3, 0, 0
474.0, Производственный центр №4, 1, 12
474.0, Производственный центр №5, 2, 9
475.0, Производственный центр №1, 2, 68
475.0, Производственный центр №2, 1, 1
475.0, Производственный центр №3, 0, 1
475.0, Производственный центр №4, 1, 11
475.0, Производственный центр №5, 2, 6
476.0, Производственный центр №1, 2, 66
476.0, Производственный центр №2, 1, 2
476.0, Производственный центр №3, 0, 1
476.0, Производственный центр №4, 1, 12
476.0, Производственный центр №5, 2, 2
477.0, Производственный центр №1, 2, 66
477.0, Производственный центр №2, 2, 1
477.0, Производственный центр №3, 0, 1
477.0, Производственный центр №4, 1, 11
477.0, Производственный центр №5, 1, 0
478.0, Производственный центр №1, 2, 64
478.0, Производственный центр №2, 2, 1
478.0, Производственный центр №3, 1, 1
478.0, Производственный центр №4, 1, 11
478.0, Производственный центр №5, 0, 1
479.0, Производственный центр №1, 2, 64
479.0, Производственный центр №2, 2, 1
479.0, Производственный центр №3, 1, 1
479.0, Производственный центр №4, 1, 11
479.0, Производственный центр №5, 0, 1
480.0, Производственный центр №1, 2, 62
480.0, Производственный центр №2, 2, 2
480.0, Производственный центр №3, 1, 1
480.0, Производственный центр №4, 1, 11
480.0, Производственный центр №5, 0, 2
481.0, Производственный центр №1, 2, 62
481.0, Производственный центр №2, 2, 1
481.0, Производственный центр №3, 1, 1
481.0, Производственный центр №4, 1, 10
481.0, Производственный центр №5, 0, 4
482.0, Производственный центр №1, 2, 60
482.0, Производственный центр №2, 2, 1
482.0, Производственный центр №3, 1, 2
482.0, Производственный центр №4, 1, 11
482.0, Производственный центр №5, 0, 4
483.0, Производственный центр №1, 2, 60
483.0, Производственный центр №2, 2, 1
483.0, Производственный центр №3, 1, 2
483.0, Производственный центр №4, 1, 10
483.0, Производственный центр №5, 0, 5
484.0, Производственный центр №1, 2, 58
484.0, Производственный центр №2, 2, 1
484.0, Производственный центр №3, 1, 2
484.0, Производственный центр №4, 1, 10
484.0, Производственный центр №5, 0, 7
485.0, Производственный центр №1, 2, 58
485.0, Производственный центр №2, 2, 0
485.0, Производственный центр №3, 1, 3
485.0, Производственный центр №4, 1, 10
485.0, Производственный центр №5, 0, 7
486.0, Производственный центр №1, 2, 58
486.0, Производственный центр №2, 2, 0
486.0, Производственный центр №3, 1, 3
486.0, Производственный центр №4, 1, 9
486.0, Производственный центр №5, 0, 8
487.0, Производственный центр №1, 2, 56
487.0, Производственный центр №2, 2, 1
487.0, Производственный центр №3, 1, 2
487.0, Производственный центр №4, 1, 9
487.0, Производственный центр №5, 0, 10
488.0, Производственный центр №1, 2, 56
488.0, Производственный центр №2, 2, 0
488.0, Производственный центр №3, 1, 3
488.0, Производственный центр №4, 1, 9
488.0, Производственный центр №5, 0, 10
489.0, Производственный центр №1, 2, 54
489.0, Производственный центр №2, 2, 0
489.0, Производственный центр №3, 1, 4
489.0, Производственный центр №4, 1, 9
489.0, Производственный центр №5, 0, 11
490.0, Производственный центр №1, 2, 54
490.0, Производственный центр №2, 2, 0
490.0, Производственный центр №3, 1, 3
490.0, Производственный центр №4, 1, 8
490.0, Производственный центр №5, 0, 13
491.0, Производственный центр №1, 2, 52
491.0, Производственный центр №2, 2, 0
491.0, Производственный центр №3, 1, 4
491.0, Производственный центр №4, 1, 9
491.0, Производственный центр №5, 0, 13
492.0, Производственный центр №1, 2, 52
492.0, Производственный центр №2, 1, 0
492.0, Производственный центр №3, 2, 4
492.0, Производственный центр №4, 1, 8
492.0, Производственный центр №5, 0, 14
493.0, Производственный центр №1, 2, 50
493.0, Производственный центр №2, 1, 1
493.0, Производственный центр №3, 2, 3
493.0, Производственный центр №4, 1, 8
493.0, Производственный центр №5, 0, 16
494.0, Производственный центр №1, 2, 50
494.0, Производственный центр №2, 1, 1
494.0, Производственный центр №3, 2, 3
494.0, Производственный центр №4, 1, 8
494.0, Производственный центр №5, 0, 16
495.0, Производственный центр №1, 2, 48
495.0, Производственный центр №2, 1, 1
495.0, Производственный центр №3, 2, 3
495.0, Производственный центр №4, 1, 8
495.0, Производственный центр №5, 0, 18
496.0, Производственный центр №1, 2, 48
496.0, Производственный центр №2, 1, 1
496.0, Производственный центр №3, 2, 2
496.0, Производственный центр №4, 1, 7
496.0, Производственный центр №5, 0, 20
497.0, Производственный центр №1, 2, 48
497.0, Производственный центр №2, 1, 1
497.0, Производственный центр №3, 2, 2
497.0, Производственный центр №4, 1, 7
497.0, Производственный центр №5, 0, 20
498.0, Производственный центр №1, 2, 46
498.0, Производственный центр №2, 1, 1
498.0, Производственный центр №3, 2, 2
498.0, Производственный центр №4, 1, 7
498.0, Производственный центр №5, 0, 22
499.0, Производственный центр №1, 2, 46
499.0, Производственный центр №2, 1, 1
499.0, Производственный центр №3, 2, 1
499.0, Производственный центр №4, 1, 6
499.0, Производственный центр №5, 0, 24
500.0, Производственный центр №1, 2, 44
500.0, Производственный центр №2, 1, 2
500.0, Производственный центр №3, 2, 1
500.0, Производственный центр №4, 1, 7
500.0, Производственный центр №5, 0, 24
501.0, Производственный центр №1, 2, 44
501.0, Производственный центр №2, 1, 2
501.0, Производственный центр №3, 2, 0
501.0, Производственный центр №4, 1, 6
501.0, Производственный центр №5, 0, 26
502.0, Производственный центр №1, 2, 42
502.0, Производственный центр №2, 1, 2
502.0, Производственный центр №3, 2, 0
502.0, Производственный центр №4, 1, 6
502.0, Производственный центр №5, 0, 28
503.0, Производственный центр №1, 2, 42
503.0, Производственный центр №2, 1, 2
503.0, Производственный центр №3, 2, 0
503.0, Производственный центр №4, 1, 6
503.0, Производственный центр №5, 0, 28
504.0, Производственный центр №1, 2, 40
504.0, Производственный центр №2, 1, 3
504.0, Производственный центр №3, 1, 0
504.0, Производственный центр №4, 1, 6
504.0, Производственный центр №5, 1, 28
505.0, Производственный центр №1, 2, 40
505.0, Производственный центр №2, 1, 2
505.0, Производственный центр №3, 1, 0
505.0, Производственный центр №4, 1, 5
505.0, Производственный центр №5, 1, 28
506.0, Производственный центр №1, 2, 38
506.0, Производственный центр №2, 1, 3
506.0, Производственный центр №3, 1, 0
506.0, Производственный центр №4, 1, 6
506.0, Производственный центр №5, 1, 26
507.0, Производственный центр №1, 2, 38
507.0, Производственный центр №2, 1, 3
507.0, Производственный центр №3, 1, 0
507.0, Производственный центр №4, 1, 5
507.0, Производственный центр №5, 1, 25
508.0, Производственный центр №1, 2, 38
508.0, Производственный центр №2, 1, 3
508.0, Производственный центр №3, 0, 0
508.0, Производственный центр №4, 1, 4
508.0, Производственный центр №5, 2, 23
509.0, Производственный центр №1, 2, 36
509.0, Производственный центр №2, 1, 3
509.0, Производственный центр №3, 0, 1
509.0, Производственный центр №4, 1, 5
509.0, Производственный центр №5, 2, 19
510.0, Производственный центр №1, 2, 36
510.0, Производственный центр №2, 1, 3
510.0, Производственный центр №3, 0, 1
510.0, Производственный центр №4, 1, 4
510.0, Производственный центр №5, 2, 16
511.0, Производственный центр №1, 2, 34
511.0, Производственный центр №2, 1, 4
511.0, Производственный центр №3, 0, 1
511.0, Производственный центр №4, 1, 4
511.0, Производственный центр №5, 2, 13
512.0, Производственный центр №1, 2, 34
512.0, Производственный центр №2, 1, 3
512.0, Производственный центр №3, 0, 2
512.0, Производственный центр №4, 1, 4
512.0, Производственный центр №5, 2, 9
513.0, Производственный центр №1, 2, 32
513.0, Производственный центр №2, 1, 4
513.0, Производственный центр №3, 0, 2
513.0, Производственный центр №4, 1, 4
513.0, Производственный центр №5, 2, 6
514.0, Производственный центр №1, 2, 32
514.0, Производственный центр №2, 1, 4
514.0, Производственный центр №3, 0, 2
514.0, Производственный центр №4, 1, 3
514.0, Производственный центр №5, 2, 3
515.0, Производственный центр №1, 2, 30
515.0, Производственный центр №2, 2, 4
515.0, Производственный центр №3, 0, 2
515.0, Производственный центр №4, 1, 4
515.0, Производственный центр №5, 1, 0
516.0, Производственный центр №1, 2, 30
516.0, Производственный центр №2, 2, 3
516.0, Производственный центр №3, 1, 2
516.0, Производственный центр №4, 1, 3
516.0, Производственный центр №5, 0, 1
517.0, Производственный центр №1, 2, 28
517.0, Производственный центр №2, 2, 4
517.0, Производственный центр №3, 1, 2
517.0, Производственный центр №4, 1, 3
517.0, Производственный центр №5, 0, 2
518.0, Производственный центр №1, 2, 28
518.0, Производственный центр №2, 2, 4
518.0, Производственный центр №3, 1, 2
518.0, Производственный центр №4, 1, 3
518.0, Производственный центр №5, 0, 2
519.0, Производственный центр №1, 2, 28
519.0, Производственный центр №2, 2, 2
519.0, Производственный центр №3, 1, 3
519.0, Производственный центр №4, 1, 2
519.0, Производственный центр №5, 0, 4
520.0, Производственный центр №1, 2, 26
520.0, Производственный центр №2, 2, 3
520.0, Производственный центр №3, 1, 3
520.0, Производственный центр №4, 1, 2
520.0, Производственный центр №5, 0, 5
521.0, Производственный центр №1, 2, 26
521.0, Производственный центр №2, 2, 3
521.0, Производственный центр №3, 1, 3
521.0, Производственный центр №4, 1, 2
521.0, Производственный центр №5, 0, 5
522.0, Производственный центр №1, 2, 24
522.0, Производственный центр №2, 2, 3
522.0, Производственный центр №3, 1, 3
522.0, Производственный центр №4, 1, 2
522.0, Производственный центр №5, 0, 7
523.0, Производственный центр №1, 2, 24
523.0, Производственный центр №2, 2, 2
523.0, Производственный центр №3, 1, 4
523.0, Производственный центр №4, 1, 1
523.0, Производственный центр №5, 0, 8
524.0, Производственный центр №1, 2, 22
524.0, Производственный центр №2, 2, 3
524.0, Производственный центр №3, 1, 4
524.0, Производственный центр №4, 1, 2
524.0, Производственный центр №5, 0, 8
525.0, Производственный центр №1, 2, 22
525.0, Производственный центр №2, 2, 3
525.0, Производственный центр №3, 1, 3
525.0, Производственный центр №4, 1, 1
525.0, Производственный центр №5, 0, 10
526.0, Производственный центр №1, 2, 20
526.0, Производственный центр №2, 2, 2
526.0, Производственный центр №3, 1, 5
526.0, Производственный центр №4, 1, 1
526.0, Производственный центр №5, 0, 11
527.0, Производственный центр №1, 2, 20
527.0, Производственный центр №2, 2, 2
527.0, Производственный центр №3, 1, 5
527.0, Производственный центр №4, 1, 1
527.0, Производственный центр №5, 0, 11
528.0, Производственный центр №1, 2, 18
528.0, Производственный центр №2, 2, 3
528.0, Производственный центр №3, 1, 4
528.0, Производственный центр №4, 1, 1
528.0, Производственный центр №5, 0, 13
529.0, Производственный центр №1, 2, 18
529.0, Производственный центр №2, 2, 2
529.0, Производственный центр №3, 1, 5
529.0, Производственный центр №4, 1, 0
529.0, Производственный центр №5, 0, 14
530.0, Производственный центр №1, 2, 18
530.0, Производственный центр №2, 2, 1
530.0, Производственный центр №3, 1, 6
530.0, Производственный центр №4, 1, 0
530.0, Производственный центр №5, 0, 14
531.0, Производственный центр №1, 2, 16
531.0, Производственный центр №2, 2, 2
531.0, Производственный центр №3, 1, 5
531.0, Производственный центр №4, 1, 0
531.0, Производственный центр №5, 0, 16
532.0, Производственный центр №1, 2, 16
532.0, Производственный центр №2, 2, 2
532.0, Производственный центр №3, 1, 5
532.0, Производственный центр №4, 0, 0
532.0, Производственный центр №5, 1, 16
533.0, Производственный центр №1, 2, 14
533.0, Производственный центр №2, 2, 1
533.0, Производственный центр №3, 1, 7
533.0, Производственный центр №4, 0, 1
533.0, Производственный центр №5, 1, 14
534.0, Производственный центр №1, 2, 14
534.0, Производственный центр №2, 2, 1
534.0, Производственный центр №3, 1, 6
534.0, Производственный центр №4, 0, 1
534.0, Производственный центр №5, 1, 13
535.0, Производственный центр №1, 2, 12
535.0, Производственный центр №2, 2, 2
535.0, Производственный центр №3, 1, 6
535.0, Производственный центр №4, 0, 2
535.0, Производственный центр №5, 1, 11
536.0, Производственный центр №1, 2, 12
536.0, Производственный центр №2, 2, 1
536.0, Производственный центр №3, 1, 7
536.0, Производственный центр №4, 0, 2
536.0, Производственный центр №5, 1, 9
537.0, Производственный центр №1, 2, 10
537.0, Производственный центр №2, 2, 1
537.0, Производственный центр №3, 1, 7
537.0, Производственный центр №4, 0, 3
537.0, Производственный центр №5, 1, 8
538.0, Производственный центр №1, 2, 10
538.0, Производственный центр №2, 2, 1
538.0, Производственный центр №3, 1, 7
538.0, Производственный центр №4, 0, 3
538.0, Производственный центр №5, 1, 6
539.0, Производственный центр №1, 2, 8
539.0, Производственный центр №2, 2, 2
539.0, Производственный центр №3, 1, 7
539.0, Производственный центр №4, 0, 4
539.0, Производственный центр №5, 1, 4
540.0, Производственный центр №1, 2, 8
540.0, Производственный центр №2, 2, 0
540.0, Производственный центр №3, 1, 8
540.0, Производственный центр №4, 0, 4
540.0, Производственный центр №5, 1, 3
541.0, Производственный центр №1, 2, 8
541.0, Производственный центр №2, 2, 0
541.0, Производственный центр №3, 1, 8
541.0, Производственный центр №4, 0, 4
541.0, Производственный центр №5, 1, 1
542.0, Производственный центр №1, 2, 6
542.0, Производственный центр №2, 2, 1
542.0, Производственный центр №3, 2, 7
542.0, Производственный центр №4, 0, 5
542.0, Производственный центр №5, 0, 0
543.0, Производственный центр №1, 2, 6
543.0, Производственный центр №2, 2, 0
543.0, Производственный центр №3, 2, 7
543.0, Производственный центр №4, 0, 5
543.0, Производственный центр №5, 0, 1
544.0, Производственный центр №1, 2, 4
544.0, Производственный центр №2, 2, 0
544.0, Производственный центр №3, 2, 8
544.0, Производственный центр №4, 0, 6
544.0, Производственный центр №5, 0, 1
545.0, Производственный центр №1, 2, 4
545.0, Производственный центр №2, 2, 0
545.0, Производственный центр №3, 2, 7
545.0, Производственный центр №4, 0, 6
545.0, Производственный центр №5, 0, 2
546.0, Производственный центр №1, 2, 2
546.0, Производственный центр №2, 2, 1
546.0, Производственный центр №3, 2, 6
546.0, Производственный центр №4, 0, 7
546.0, Производственный центр №5, 0, 3
547.0, Производственный центр №1, 2, 2
547.0, Производственный центр №2, 1, 0
547.0, Производственный центр №3, 2, 8
547.0, Производственный центр №4, 0, 7
547.0, Производственный центр №5, 1, 1
548.0, Производственный центр №1, 2, 0
548.0, Производственный центр №2, 1, 1
548.0, Производственный центр №3, 2, 7
548.0, Производственный центр №4, 0, 8
548.0, Производственный центр №5, 1, 0
549.0, Производственный центр №1, 2, 0
549.0, Производственный центр №2, 2, 0
549.0, Производственный центр №3, 2, 6
549.0, Производственный центр №4, 0, 8
549.0, Производственный центр №5, 0, 0
550.0, Производственный центр №1, 0, 0
550.0, Производственный центр №2, 2, 0
550.0, Производственный центр №3, 2, 7
550.0, Производственный центр №4, 2, 7
550.0, Производственный центр №5, 0, 0
551.0, Производственный центр №1, 0, 0
551.0, Производственный центр №2, 2, 0
551.0, Производственный центр №3, 2, 6
551.0, Производственный центр №4, 2, 5
551.0, Производственный центр №5, 0, 3
552.0, Производственный центр №1, 0, 0
552.0, Производственный центр №2, 2, 0
552.0, Производственный центр №3, 2, 5
552.0, Производственный центр №4, 2, 3
552.0, Производственный центр №5, 0, 6
553.0, Производственный центр №1, 0, 0
553.0, Производственный центр №2, 1, 0
553.0, Производственный центр №3, 2, 6
553.0, Производственный центр №4, 2, 3
553.0, Производственный центр №5, 1, 4
554.0, Производственный центр №1, 0, 0
554.0, Производственный центр №2, 0, 0
554.0, Производственный центр №3, 2, 6
554.0, Производственный центр №4, 2, 1
554.0, Производственный центр №5, 2, 3
555.0, Производственный центр №1, 0, 0
555.0, Производственный центр №2, 0, 0
555.0, Производственный центр №3, 2, 5
555.0, Производственный центр №4, 1, 0
555.0, Производственный центр №5, 2, 2
556.0, Производственный центр №1, 0, 0
556.0, Производственный центр №2, 0, 0
556.0, Производственный центр №3, 2, 5
556.0, Производственный центр №4, 1, 0
556.0, Производственный центр №5, 0, 0
557.0, Производственный центр №1, 0, 0
557.0, Производственный центр №2, 0, 0
557.0, Производственный центр №3, 2, 4
557.0, Производственный центр №4, 0, 0
557.0, Производственный центр №5, 1, 0
558.0, Производственный центр №1, 0, 0
558.0, Производственный центр №2, 0, 0
558.0, Производственный центр №3, 2, 3
558.0, Производственный центр №4, 0, 0
558.0, Производственный центр №5, 0, 0
559.0, Производственный центр №1, 0, 0
559.0, Производственный центр №2, 0, 0
559.0, Производственный центр №3, 2, 3
559.0, Производственный центр №4, 0, 0
559.0, Производственный центр №5, 0, 0
560.0, Производственный центр №1, 0, 0
560.0, Производственный центр №2, 0, 0
560.0, Производственный центр №3, 2, 2
560.0, Производственный центр №4, 0, 0
560.0, Производственный центр №5, 0, 0
561.0, Производственный центр №1, 0, 0
561.0, Производственный центр №2, 0, 0
561.0, Производственный центр №3, 2, 1
561.0, Производственный центр №4, 0, 0
561.0, Производственный центр №5, 0, 0
562.0, Производственный центр №1, 0, 0
562.0, Производственный центр №2, 0, 0
562.0, Производственный центр №3, 2, 1
562.0, Производственный центр №4, 0, 0
562.0, Производственный центр №5, 0, 0
563.0, Производственный центр №1, 0, 0
563.0, Производственный центр №2, 0, 0
563.0, Производственный центр №3, 2, 0
563.0, Производственный центр №4, 0, 0
563.0, Производственный центр №5, 0, 0

