Time, ProductionCenter, WorkersCount, BufferCount
907.0, Производственный центр №1, 0, 0
907.0, Производственный центр №2, 0, 0
907.0, Производственный центр №3, 2, 65
907.0, Производственный центр №4, 1, 148
907.0, Производственный центр №5, 0, 202
908.0, Производственный центр №1, 0, 0
908.0, Производственный центр №2, 0, 0
908.0, Производственный центр №3, 2, 64
908.0, Производственный центр №4, 1, 147
908.0, Производственный центр №5, 0, 204
909.0, Производственный центр №1, 0, 0
909.0, Производственный центр №2, 0, 0
909.0, Производственный центр №3, 2, 64
909.0, Производственный центр №4, 1, 147
909.0, Производственный центр №5, 0, 204
910.0, Производственный центр №1, 0, 0
910.0, Производственный центр №2, 0, 0
910.0, Производственный центр №3, 2, 63
910.0, Производственный центр №4, 1, 146
910.0, Производственный центр №5, 0, 206
911.0, Производственный центр №1, 0, 0
911.0, Производственный центр №2, 0, 0
911.0, Производственный центр №3, 2, 62
911.0, Производственный центр №4, 1, 145
911.0, Производственный центр №5, 0, 208
912.0, Производственный центр №1, 0, 0
912.0, Производственный центр №2, 0, 0
912.0, Производственный центр №3, 2, 62
912.0, Производственный центр №4, 1, 145
912.0, Производственный центр №5, 0, 208
913.0, Производственный центр №1, 0, 0
913.0, Производственный центр №2, 0, 0
913.0, Производственный центр №3, 2, 61
913.0, Производственный центр №4, 1, 144
913.0, Производственный центр №5, 0, 210
914.0, Производственный центр №1, 0, 0
914.0, Производственный центр №2, 0, 0
914.0, Производственный центр №3, 2, 60
914.0, Производственный центр №4, 1, 143
914.0, Производственный центр №5, 0, 212
915.0, Производственный центр №1, 0, 0
915.0, Производственный центр №2, 0, 0
915.0, Производственный центр №3, 2, 60
915.0, Производственный центр №4, 1, 143
915.0, Производственный центр №5, 0, 212
916.0, Производственный центр №1, 0, 0
916.0, Производственный центр №2, 0, 0
916.0, Производственный центр №3, 2, 59
916.0, Производственный центр №4, 1, 142
916.0, Производственный центр №5, 0, 214
917.0, Производственный центр №1, 0, 0
917.0, Производственный центр №2, 0, 0
917.0, Производственный центр №3, 2, 58
917.0, Производственный центр №4, 1, 141
917.0, Производственный центр №5, 0, 216
918.0, Производственный центр №1, 0, 0
918.0, Производственный центр №2, 0, 0
918.0, Производственный центр №3, 2, 58
918.0, Производственный центр №4, 1, 141
918.0, Производственный центр №5, 0, 216
919.0, Производственный центр №1, 0, 0
919.0, Производственный центр №2, 0, 0
919.0, Производственный центр №3, 2, 57
919.0, Производственный центр №4, 1, 140
919.0, Производственный центр №5, 0, 218
920.0, Производственный центр №1, 0, 0
920.0, Производственный центр №2, 0, 0
920.0, Производственный центр №3, 2, 56
920.0, Производственный центр №4, 1, 139
920.0, Производственный центр №5, 0, 220
921.0, Производственный центр №1, 0, 0
921.0, Производственный центр №2, 0, 0
921.0, Производственный центр №3, 2, 56
921.0, Производственный центр №4, 1, 139
921.0, Производственный центр №5, 0, 220
922.0, Производственный центр №1, 0, 0
922.0, Производственный центр №2, 0, 0
922.0, Производственный центр №3, 2, 55
922.0, Производственный центр №4, 1, 138
922.0, Производственный центр №5, 0, 222
923.0, Производственный центр №1, 0, 0
923.0, Производственный центр №2, 0, 0
923.0, Производственный центр №3, 2, 54
923.0, Производственный центр №4, 1, 137
923.0, Производственный центр №5, 0, 224
924.0, Производственный центр №1, 0, 0
924.0, Производственный центр №2, 0, 0
924.0, Производственный центр №3, 2, 54
924.0, Производственный центр №4, 1, 137
924.0, Производственный центр №5, 0, 224
925.0, Производственный центр №1, 0, 0
925.0, Производственный центр №2, 0, 0
925.0, Производственный центр №3, 2, 53
925.0, Производственный центр №4, 1, 136
925.0, Производственный центр №5, 0, 226
926.0, Производственный центр №1, 0, 0
926.0, Производственный центр №2, 0, 0
926.0, Производственный центр №3, 2, 52
926.0, Производственный центр №4, 1, 135
926.0, Производственный центр №5, 0, 228
927.0, Производственный центр №1, 0, 0
927.0, Производственный центр №2, 0, 0
927.0, Производственный центр №3, 2, 52
927.0, Производственный центр №4, 1, 135
927.0, Производственный центр №5, 0, 228
928.0, Производственный центр №1, 0, 0
928.0, Производственный центр №2, 0, 0
928.0, Производственный центр №3, 2, 51
928.0, Производственный центр №4, 1, 134
928.0, Производственный центр №5, 0, 230
929.0, Производственный центр №1, 0, 0
929.0, Производственный центр №2, 0, 0
929.0, Производственный центр №3, 2, 50
929.0, Производственный центр №4, 1, 133
929.0, Производственный центр №5, 0, 232
930.0, Производственный центр №1, 0, 0
930.0, Производственный центр №2, 0, 0
930.0, Производственный центр №3, 2, 50
930.0, Производственный центр №4, 1, 133
930.0, Производственный центр №5, 0, 232
931.0, Производственный центр №1, 0, 0
931.0, Производственный центр №2, 0, 0
931.0, Производственный центр №3, 2, 49
931.0, Производственный центр №4, 1, 132
931.0, Производственный центр №5, 0, 234
932.0, Производственный центр №1, 0, 0
932.0, Производственный центр №2, 0, 0
932.0, Производственный центр №3, 2, 48
932.0, Производственный центр №4, 1, 131
932.0, Производственный центр №5, 0, 236
933.0, Производственный центр №1, 0, 0
933.0, Производственный центр №2, 0, 0
933.0, Производственный центр №3, 2, 48
933.0, Производственный центр №4, 1, 131
933.0, Производственный центр №5, 0, 236
934.0, Производственный центр №1, 0, 0
934.0, Производственный центр №2, 0, 0
934.0, Производственный центр №3, 2, 47
934.0, Производственный центр №4, 1, 130
934.0, Производственный центр №5, 0, 238
935.0, Производственный центр №1, 0, 0
935.0, Производственный центр №2, 0, 0
935.0, Производственный центр №3, 2, 46
935.0, Производственный центр №4, 1, 129
935.0, Производственный центр №5, 0, 240
936.0, Производственный центр №1, 0, 0
936.0, Производственный центр №2, 0, 0
936.0, Производственный центр №3, 2, 46
936.0, Производственный центр №4, 1, 129
936.0, Производственный центр №5, 0, 240
937.0, Производственный центр №1, 0, 0
937.0, Производственный центр №2, 0, 0
937.0, Производственный центр №3, 2, 45
937.0, Производственный центр №4, 1, 128
937.0, Производственный центр №5, 0, 242
938.0, Производственный центр №1, 0, 0
938.0, Производственный центр №2, 0, 0
938.0, Производственный центр №3, 2, 44
938.0, Производственный центр №4, 1, 127
938.0, Производственный центр №5, 0, 244
939.0, Производственный центр №1, 0, 0
939.0, Производственный центр №2, 0, 0
939.0, Производственный центр №3, 2, 44
939.0, Производственный центр №4, 1, 127
939.0, Производственный центр №5, 0, 244
940.0, Производственный центр №1, 0, 0
940.0, Производственный центр №2, 0, 0
940.0, Производственный центр №3, 2, 43
940.0, Производственный центр №4, 1, 126
940.0, Производственный центр №5, 0, 246
941.0, Производственный центр №1, 0, 0
941.0, Производственный центр №2, 0, 0
941.0, Производственный центр №3, 2, 42
941.0, Производственный центр №4, 1, 125
941.0, Производственный центр №5, 0, 248
942.0, Производственный центр №1, 0, 0
942.0, Производственный центр №2, 0, 0
942.0, Производственный центр №3, 2, 42
942.0, Производственный центр №4, 1, 125
942.0, Производственный центр №5, 0, 248
943.0, Производственный центр №1, 0, 0
943.0, Производственный центр №2, 0, 0
943.0, Производственный центр №3, 2, 41
943.0, Производственный центр №4, 1, 124
943.0, Производственный центр №5, 0, 250
944.0, Производственный центр №1, 0, 0
944.0, Производственный центр №2, 0, 0
944.0, Производственный центр №3, 2, 40
944.0, Производственный центр №4, 1, 123
944.0, Производственный центр №5, 0, 252
945.0, Производственный центр №1, 0, 0
945.0, Производственный центр №2, 0, 0
945.0, Производственный центр №3, 2, 40
945.0, Производственный центр №4, 1, 123
945.0, Производственный центр №5, 0, 252
946.0, Производственный центр №1, 0, 0
946.0, Производственный центр №2, 0, 0
946.0, Производственный центр №3, 2, 39
946.0, Производственный центр №4, 1, 122
946.0, Производственный центр №5, 0, 254
947.0, Производственный центр №1, 0, 0
947.0, Производственный центр №2, 0, 0
947.0, Производственный центр №3, 2, 38
947.0, Производственный центр №4, 1, 121
947.0, Производственный центр №5, 0, 256
948.0, Производственный центр №1, 0, 0
948.0, Производственный центр №2, 0, 0
948.0, Производственный центр №3, 2, 38
948.0, Производственный центр №4, 1, 121
948.0, Производственный центр №5, 0, 256
949.0, Производственный центр №1, 0, 0
949.0, Производственный центр №2, 0, 0
949.0, Производственный центр №3, 2, 37
949.0, Производственный центр №4, 1, 120
949.0, Производственный центр №5, 0, 258
950.0, Производственный центр №1, 0, 0
950.0, Производственный центр №2, 0, 0
950.0, Производственный центр №3, 2, 36
950.0, Производственный центр №4, 1, 119
950.0, Производственный центр №5, 0, 260
951.0, Производственный центр №1, 0, 0
951.0, Производственный центр №2, 0, 0
951.0, Производственный центр №3, 2, 36
951.0, Производственный центр №4, 1, 119
951.0, Производственный центр №5, 0, 260
952.0, Производственный центр №1, 0, 0
952.0, Производственный центр №2, 0, 0
952.0, Производственный центр №3, 2, 35
952.0, Производственный центр №4, 1, 118
952.0, Производственный центр №5, 0, 262
953.0, Производственный центр №1, 0, 0
953.0, Производственный центр №2, 0, 0
953.0, Производственный центр №3, 2, 34
953.0, Производственный центр №4, 1, 117
953.0, Производственный центр №5, 0, 264
954.0, Производственный центр №1, 0, 0
954.0, Производственный центр №2, 0, 0
954.0, Производственный центр №3, 2, 34
954.0, Производственный центр №4, 1, 117
954.0, Производственный центр №5, 0, 264
955.0, Производственный центр №1, 0, 0
955.0, Производственный центр №2, 0, 0
955.0, Производственный центр №3, 2, 33
955.0, Производственный центр №4, 1, 116
955.0, Производственный центр №5, 0, 266
956.0, Производственный центр №1, 0, 0
956.0, Производственный центр №2, 0, 0
956.0, Производственный центр №3, 2, 32
956.0, Производственный центр №4, 1, 115
956.0, Производственный центр №5, 0, 268
957.0, Производственный центр №1, 0, 0
957.0, Производственный центр №2, 0, 0
957.0, Производственный центр №3, 2, 32
957.0, Производственный центр №4, 1, 115
957.0, Производственный центр №5, 0, 268
958.0, Производственный центр №1, 0, 0
958.0, Производственный центр №2, 0, 0
958.0, Производственный центр №3, 2, 31
958.0, Производственный центр №4, 1, 114
958.0, Производственный центр №5, 0, 270
959.0, Производственный центр №1, 0, 0
959.0, Производственный центр №2, 0, 0
959.0, Производственный центр №3, 2, 30
959.0, Производственный центр №4, 1, 113
959.0, Производственный центр №5, 0, 272
960.0, Производственный центр №1, 0, 0
960.0, Производственный центр №2, 0, 0
960.0, Производственный центр №3, 2, 30
960.0, Производственный центр №4, 1, 113
960.0, Производственный центр №5, 0, 272
961.0, Производственный центр №1, 0, 0
961.0, Производственный центр №2, 0, 0
961.0, Производственный центр №3, 2, 29
961.0, Производственный центр №4, 1, 112
961.0, Производственный центр №5, 0, 274
962.0, Производственный центр №1, 0, 0
962.0, Производственный центр №2, 0, 0
962.0, Производственный центр №3, 2, 28
962.0, Производственный центр №4, 1, 111
962.0, Производственный центр №5, 0, 276
963.0, Производственный центр №1, 0, 0
963.0, Производственный центр №2, 0, 0
963.0, Производственный центр №3, 2, 28
963.0, Производственный центр №4, 1, 111
963.0, Производственный центр №5, 0, 276
964.0, Производственный центр №1, 0, 0
964.0, Производственный центр №2, 0, 0
964.0, Производственный центр №3, 2, 27
964.0, Производственный центр №4, 1, 110
964.0, Производственный центр №5, 0, 278
965.0, Производственный центр №1, 0, 0
965.0, Производственный центр №2, 0, 0
965.0, Производственный центр №3, 2, 26
965.0, Производственный центр №4, 1, 109
965.0, Производственный центр №5, 0, 280
966.0, Производственный центр №1, 0, 0
966.0, Производственный центр №2, 0, 0
966.0, Производственный центр №3, 2, 26
966.0, Производственный центр №4, 1, 109
966.0, Производственный центр №5, 0, 280
967.0, Производственный центр №1, 0, 0
967.0, Производственный центр №2, 0, 0
967.0, Производственный центр №3, 2, 25
967.0, Производственный центр №4, 1, 108
967.0, Производственный центр №5, 0, 282
968.0, Производственный центр №1, 0, 0
968.0, Производственный центр №2, 0, 0
968.0, Производственный центр №3, 2, 24
968.0, Производственный центр №4, 1, 107
968.0, Производственный центр №5, 0, 284
969.0, Производственный центр №1, 0, 0
969.0, Производственный центр №2, 0, 0
969.0, Производственный центр №3, 2, 24
969.0, Производственный центр №4, 1, 107
969.0, Производственный центр №5, 0, 284
970.0, Производственный центр №1, 0, 0
970.0, Производственный центр №2, 0, 0
970.0, Производственный центр №3, 2, 23
970.0, Производственный центр №4, 1, 106
970.0, Производственный центр №5, 0, 286
971.0, Производственный центр №1, 0, 0
971.0, Производственный центр №2, 0, 0
971.0, Производственный центр №3, 2, 22
971.0, Производственный центр №4, 1, 105
971.0, Производственный центр №5, 0, 288
972.0, Производственный центр №1, 0, 0
972.0, Производственный центр №2, 0, 0
972.0, Производственный центр №3, 2, 22
972.0, Производственный центр №4, 1, 105
972.0, Производственный центр №5, 0, 288
973.0, Производственный центр №1, 0, 0
973.0, Производственный центр №2, 0, 0
973.0, Производственный центр №3, 2, 21
973.0, Производственный центр №4, 1, 104
973.0, Производственный центр №5, 0, 290
974.0, Производственный центр №1, 0, 0
974.0, Производственный центр №2, 0, 0
974.0, Производственный центр №3, 2, 20
974.0, Производственный центр №4, 1, 103
974.0, Производственный центр №5, 0, 292
975.0, Производственный центр №1, 0, 0
975.0, Производственный центр №2, 0, 0
975.0, Производственный центр №3, 2, 20
975.0, Производственный центр №4, 1, 103
975.0, Производственный центр №5, 0, 292
976.0, Производственный центр №1, 0, 0
976.0, Производственный центр №2, 0, 0
976.0, Производственный центр №3, 2, 19
976.0, Производственный центр №4, 1, 102
976.0, Производственный центр №5, 0, 294
977.0, Производственный центр №1, 0, 0
977.0, Производственный центр №2, 0, 0
977.0, Производственный центр №3, 2, 18
977.0, Производственный центр №4, 1, 101
977.0, Производственный центр №5, 0, 296
978.0, Производственный центр №1, 0, 0
978.0, Производственный центр №2, 0, 0
978.0, Производственный центр №3, 2, 18
978.0, Производственный центр №4, 1, 101
978.0, Производственный центр №5, 0, 296
979.0, Производственный центр №1, 0, 0
979.0, Производственный центр №2, 0, 0
979.0, Производственный центр №3, 2, 17
979.0, Производственный центр №4, 1, 100
979.0, Производственный центр №5, 0, 298
980.0, Производственный центр №1, 0, 0
980.0, Производственный центр №2, 0, 0
980.0, Производственный центр №3, 2, 16
980.0, Производственный центр №4, 1, 99
980.0, Производственный центр №5, 0, 300
981.0, Производственный центр №1, 0, 0
981.0, Производственный центр №2, 0, 0
981.0, Производственный центр №3, 2, 16
981.0, Производственный центр №4, 1, 99
981.0, Производственный центр №5, 0, 300
982.0, Производственный центр №1, 0, 0
982.0, Производственный центр №2, 0, 0
982.0, Производственный центр №3, 2, 15
982.0, Производственный центр №4, 1, 98
982.0, Производственный центр №5, 0, 302
983.0, Производственный центр №1, 0, 0
983.0, Производственный центр №2, 0, 0
983.0, Производственный центр №3, 2, 14
983.0, Производственный центр №4, 1, 97
983.0, Производственный центр №5, 0, 304
984.0, Производственный центр №1, 0, 0
984.0, Производственный центр №2, 0, 0
984.0, Производственный центр №3, 2, 14
984.0, Производственный центр №4, 1, 97
984.0, Производственный центр №5, 0, 304
985.0, Производственный центр №1, 0, 0
985.0, Производственный центр №2, 0, 0
985.0, Производственный центр №3, 2, 13
985.0, Производственный центр №4, 1, 96
985.0, Производственный центр №5, 0, 306
986.0, Производственный центр №1, 0, 0
986.0, Производственный центр №2, 0, 0
986.0, Производственный центр №3, 2, 12
986.0, Производственный центр №4, 1, 95
986.0, Производственный центр №5, 0, 308
987.0, Производственный центр №1, 0, 0
987.0, Производственный центр №2, 0, 0
987.0, Производственный центр №3, 2, 12
987.0, Производственный центр №4, 1, 95
987.0, Производственный центр №5, 0, 308
988.0, Производственный центр №1, 0, 0
988.0, Производственный центр №2, 0, 0
988.0, Производственный центр №3, 2, 11
988.0, Производственный центр №4, 1, 94
988.0, Производственный центр №5, 0, 310
989.0, Производственный центр №1, 0, 0
989.0, Производственный центр №2, 0, 0
989.0, Производственный центр №3, 2, 10
989.0, Производственный центр №4, 1, 93
989.0, Производственный центр №5, 0, 312
990.0, Производственный центр №1, 0, 0
990.0, Производственный центр №2, 0, 0
990.0, Производственный центр №3, 2, 10
990.0, Производственный центр №4, 1, 93
990.0, Производственный центр №5, 0, 312
991.0, Производственный центр №1, 0, 0
991.0, Производственный центр №2, 0, 0
991.0, Производственный центр №3, 2, 9
991.0, Производственный центр №4, 1, 92
991.0, Производственный центр №5, 0, 314
992.0, Производственный центр №1, 0, 0
992.0, Производственный центр №2, 0, 0
992.0, Производственный центр №3, 2, 8
992.0, Производственный центр №4, 1, 91
992.0, Производственный центр №5, 0, 316
993.0, Производственный центр №1, 0, 0
993.0, Производственный центр №2, 0, 0
993.0, Производственный центр №3, 2, 8
993.0, Производственный центр №4, 1, 91
993.0, Производственный центр №5, 0, 316
994.0, Производственный центр №1, 0, 0
994.0, Производственный центр №2, 0, 0
994.0, Производственный центр №3, 2, 7
994.0, Производственный центр №4, 1, 90
994.0, Производственный центр №5, 0, 318
995.0, Производственный центр №1, 0, 0
995.0, Производственный центр №2, 0, 0
995.0, Производственный центр №3, 2, 6
995.0, Производственный центр №4, 1, 89
995.0, Производственный центр №5, 0, 320
996.0, Производственный центр №1, 0, 0
996.0, Производственный центр №2, 0, 0
996.0, Производственный центр №3, 2, 6
996.0, Производственный центр №4, 1, 89
996.0, Производственный центр №5, 0, 320
997.0, Производственный центр №1, 0, 0
997.0, Производственный центр №2, 0, 0
997.0, Производственный центр №3, 2, 5
997.0, Производственный центр №4, 1, 88
997.0, Производственный центр №5, 0, 322
998.0, Производственный центр №1, 0, 0
998.0, Производственный центр №2, 0, 0
998.0, Производственный центр №3, 2, 4
998.0, Производственный центр №4, 1, 87
998.0, Производственный центр №5, 0, 324
999.0, Производственный центр №1, 0, 0
999.0, Производственный центр №2, 0, 0
999.0, Производственный центр №3, 2, 4
999.0, Производственный центр №4, 1, 87
999.0, Производственный центр №5, 0, 324
1000.0, Производственный центр №1, 0, 0
1000.0, Производственный центр №2, 0, 0
1000.0, Производственный центр №3, 2, 3
1000.0, Производственный центр №4, 1, 86
1000.0, Производственный центр №5, 0, 326
1001.0, Производственный центр №1, 0, 0
1001.0, Производственный центр №2, 0, 0
1001.0, Производственный центр №3, 2, 2
1001.0, Производственный центр №4, 1, 85
1001.0, Производственный центр №5, 0, 328
1002.0, Производственный центр №1, 0, 0
1002.0, Производственный центр №2, 0, 0
1002.0, Производственный центр №3, 2, 2
1002.0, Производственный центр №4, 1, 85
1002.0, Производственный центр №5, 0, 328
1003.0, Производственный центр №1, 0, 0
1003.0, Производственный центр №2, 0, 0
1003.0, Производственный центр №3, 2, 1
1003.0, Производственный центр №4, 1, 84
1003.0, Производственный центр №5, 0, 330
1004.0, Производственный центр №1, 0, 0
1004.0, Производственный центр №2, 0, 0
1004.0, Производственный центр №3, 2, 0
1004.0, Производственный центр №4, 1, 83
1004.0, Производственный центр №5, 0, 332
1005.0, Производственный центр №1, 0, 0
1005.0, Производственный центр №2, 0, 0
1005.0, Производственный центр №3, 2, 0
1005.0, Производственный центр №4, 1, 83
1005.0, Производственный центр №5, 0, 332
1006.0, Производственный центр №1, 0, 0
1006.0, Производственный центр №2, 0, 0
1006.0, Производственный центр №3, 1, 0
1006.0, Производственный центр №4, 1, 82
1006.0, Производственный центр №5, 1, 332
1007.0, Производственный центр №1, 0, 0
1007.0, Производственный центр №2, 0, 0
1007.0, Производственный центр №3, 0, 0
1007.0, Производственный центр №4, 1, 81
1007.0, Производственный центр №5, 2, 330
1008.0, Производственный центр №1, 0, 0
1008.0, Производственный центр №2, 0, 0
1008.0, Производственный центр №3, 0, 0
1008.0, Производственный центр №4, 1, 81
1008.0, Производственный центр №5, 2, 326
1009.0, Производственный центр №1, 0, 0
1009.0, Производственный центр №2, 0, 0
1009.0, Производственный центр №3, 0, 0
1009.0, Производственный центр №4, 1, 80
1009.0, Производственный центр №5, 2, 323
1010.0, Производственный центр №1, 0, 0
1010.0, Производственный центр №2, 0, 0
1010.0, Производственный центр №3, 0, 0
1010.0, Производственный центр №4, 1, 79
1010.0, Производственный центр №5, 2, 320
1011.0, Производственный центр №1, 0, 0
1011.0, Производственный центр №2, 0, 0
1011.0, Производственный центр №3, 0, 0
1011.0, Производственный центр №4, 1, 79
1011.0, Производственный центр №5, 2, 316
1012.0, Производственный центр №1, 0, 0
1012.0, Производственный центр №2, 0, 0
1012.0, Производственный центр №3, 0, 0
1012.0, Производственный центр №4, 1, 78
1012.0, Производственный центр №5, 2, 313
1013.0, Производственный центр №1, 0, 0
1013.0, Производственный центр №2, 0, 0
1013.0, Производственный центр №3, 0, 0
1013.0, Производственный центр №4, 1, 77
1013.0, Производственный центр №5, 2, 310
1014.0, Производственный центр №1, 0, 0
1014.0, Производственный центр №2, 0, 0
1014.0, Производственный центр №3, 0, 0
1014.0, Производственный центр №4, 1, 77
1014.0, Производственный центр №5, 2, 306
1015.0, Производственный центр №1, 0, 0
1015.0, Производственный центр №2, 0, 0
1015.0, Производственный центр №3, 0, 0
1015.0, Производственный центр №4, 1, 76
1015.0, Производственный центр №5, 2, 303
1016.0, Производственный центр №1, 0, 0
1016.0, Производственный центр №2, 0, 0
1016.0, Производственный центр №3, 0, 0
1016.0, Производственный центр №4, 1, 75
1016.0, Производственный центр №5, 2, 300
1017.0, Производственный центр №1, 0, 0
1017.0, Производственный центр №2, 0, 0
1017.0, Производственный центр №3, 0, 0
1017.0, Производственный центр №4, 1, 75
1017.0, Производственный центр №5, 2, 296
1018.0, Производственный центр №1, 0, 0
1018.0, Производственный центр №2, 0, 0
1018.0, Производственный центр №3, 0, 0
1018.0, Производственный центр №4, 1, 74
1018.0, Производственный центр №5, 2, 293
1019.0, Производственный центр №1, 0, 0
1019.0, Производственный центр №2, 0, 0
1019.0, Производственный центр №3, 0, 0
1019.0, Производственный центр №4, 1, 73
1019.0, Производственный центр №5, 2, 290
1020.0, Производственный центр №1, 0, 0
1020.0, Производственный центр №2, 0, 0
1020.0, Производственный центр №3, 0, 0
1020.0, Производственный центр №4, 1, 73
1020.0, Производственный центр №5, 2, 286
1021.0, Производственный центр №1, 0, 0
1021.0, Производственный центр №2, 0, 0
1021.0, Производственный центр №3, 0, 0
1021.0, Производственный центр №4, 1, 72
1021.0, Производственный центр №5, 2, 283
1022.0, Производственный центр №1, 0, 0
1022.0, Производственный центр №2, 0, 0
1022.0, Производственный центр №3, 0, 0
1022.0, Производственный центр №4, 1, 71
1022.0, Производственный центр №5, 2, 280
1023.0, Производственный центр №1, 0, 0
1023.0, Производственный центр №2, 0, 0
1023.0, Производственный центр №3, 0, 0
1023.0, Производственный центр №4, 1, 71
1023.0, Производственный центр №5, 2, 276
1024.0, Производственный центр №1, 0, 0
1024.0, Производственный центр №2, 0, 0
1024.0, Производственный центр №3, 0, 0
1024.0, Производственный центр №4, 1, 70
1024.0, Производственный центр №5, 2, 273
1025.0, Производственный центр №1, 0, 0
1025.0, Производственный центр №2, 0, 0
1025.0, Производственный центр №3, 0, 0
1025.0, Производственный центр №4, 1, 69
1025.0, Производственный центр №5, 2, 270
1026.0, Производственный центр №1, 0, 0
1026.0, Производственный центр №2, 0, 0
1026.0, Производственный центр №3, 0, 0
1026.0, Производственный центр №4, 1, 69
1026.0, Производственный центр №5, 2, 266
1027.0, Производственный центр №1, 0, 0
1027.0, Производственный центр №2, 0, 0
1027.0, Производственный центр №3, 0, 0
1027.0, Производственный центр №4, 1, 68
1027.0, Производственный центр №5, 2, 263
1028.0, Производственный центр №1, 0, 0
1028.0, Производственный центр №2, 0, 0
1028.0, Производственный центр №3, 0, 0
1028.0, Производственный центр №4, 1, 67
1028.0, Производственный центр №5, 2, 260
1029.0, Производственный центр №1, 0, 0
1029.0, Производственный центр №2, 0, 0
1029.0, Производственный центр №3, 0, 0
1029.0, Производственный центр №4, 1, 67
1029.0, Производственный центр №5, 2, 256
1030.0, Производственный центр №1, 0, 0
1030.0, Производственный центр №2, 0, 0
1030.0, Производственный центр №3, 0, 0
1030.0, Производственный центр №4, 1, 66
1030.0, Производственный центр №5, 2, 253
1031.0, Производственный центр №1, 0, 0
1031.0, Производственный центр №2, 0, 0
1031.0, Производственный центр №3, 0, 0
1031.0, Производственный центр №4, 1, 65
1031.0, Производственный центр №5, 2, 250
1032.0, Производственный центр №1, 0, 0
1032.0, Производственный центр №2, 0, 0
1032.0, Производственный центр №3, 0, 0
1032.0, Производственный центр №4, 1, 65
1032.0, Производственный центр №5, 2, 246
1033.0, Производственный центр №1, 0, 0
1033.0, Производственный центр №2, 0, 0
1033.0, Производственный центр №3, 0, 0
1033.0, Производственный центр №4, 1, 64
1033.0, Производственный центр №5, 2, 243
1034.0, Производственный центр №1, 0, 0
1034.0, Производственный центр №2, 0, 0
1034.0, Производственный центр №3, 0, 0
1034.0, Производственный центр №4, 1, 63
1034.0, Производственный центр №5, 2, 240
1035.0, Производственный центр №1, 0, 0
1035.0, Производственный центр №2, 0, 0
1035.0, Производственный центр №3, 0, 0
1035.0, Производственный центр №4, 1, 63
1035.0, Производственный центр №5, 2, 236
1036.0, Производственный центр №1, 0, 0
1036.0, Производственный центр №2, 0, 0
1036.0, Производственный центр №3, 0, 0
1036.0, Производственный центр №4, 1, 62
1036.0, Производственный центр №5, 2, 233
1037.0, Производственный центр №1, 0, 0
1037.0, Производственный центр №2, 0, 0
1037.0, Производственный центр №3, 0, 0
1037.0, Производственный центр №4, 1, 61
1037.0, Производственный центр №5, 2, 230
1038.0, Производственный центр №1, 0, 0
1038.0, Производственный центр №2, 0, 0
1038.0, Производственный центр №3, 0, 0
1038.0, Производственный центр №4, 1, 61
1038.0, Производственный центр №5, 2, 226
1039.0, Производственный центр №1, 0, 0
1039.0, Производственный центр №2, 0, 0
1039.0, Производственный центр №3, 0, 0
1039.0, Производственный центр №4, 1, 60
1039.0, Производственный центр №5, 2, 223
1040.0, Производственный центр №1, 0, 0
1040.0, Производственный центр №2, 0, 0
1040.0, Производственный центр №3, 0, 0
1040.0, Производственный центр №4, 1, 59
1040.0, Производственный центр №5, 2, 220
1041.0, Производственный центр №1, 0, 0
1041.0, Производственный центр №2, 0, 0
1041.0, Производственный центр №3, 0, 0
1041.0, Производственный центр №4, 1, 59
1041.0, Производственный центр №5, 2, 216
1042.0, Производственный центр №1, 0, 0
1042.0, Производственный центр №2, 0, 0
1042.0, Производственный центр №3, 0, 0
1042.0, Производственный центр №4, 1, 58
1042.0, Производственный центр №5, 2, 213
1043.0, Производственный центр №1, 0, 0
1043.0, Производственный центр №2, 0, 0
1043.0, Производственный центр №3, 0, 0
1043.0, Производственный центр №4, 1, 57
1043.0, Производственный центр №5, 2, 210
1044.0, Производственный центр №1, 0, 0
1044.0, Производственный центр №2, 0, 0
1044.0, Производственный центр №3, 0, 0
1044.0, Производственный центр №4, 1, 57
1044.0, Производственный центр №5, 2, 206
1045.0, Производственный центр №1, 0, 0
1045.0, Производственный центр №2, 0, 0
1045.0, Производственный центр №3, 0, 0
1045.0, Производственный центр №4, 1, 56
1045.0, Производственный центр №5, 2, 203
1046.0, Производственный центр №1, 0, 0
1046.0, Производственный центр №2, 0, 0
1046.0, Производственный центр №3, 0, 0
1046.0, Производственный центр №4, 1, 55
1046.0, Производственный центр №5, 2, 200
1047.0, Производственный центр №1, 0, 0
1047.0, Производственный центр №2, 0, 0
1047.0, Производственный центр №3, 0, 0
1047.0, Производственный центр №4, 1, 55
1047.0, Производственный центр №5, 2, 196
1048.0, Производственный центр №1, 0, 0
1048.0, Производственный центр №2, 0, 0
1048.0, Производственный центр №3, 0, 0
1048.0, Производственный центр №4, 1, 54
1048.0, Производственный центр №5, 2, 193
1049.0, Производственный центр №1, 0, 0
1049.0, Производственный центр №2, 0, 0
1049.0, Производственный центр №3, 0, 0
